timestamp,balance,open_positions,closed_positions,win_rate,profit_factor,max_drawdown,average_trade,return_percent
2026-07-17T06:37:10.955880+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T08:57:13.368098+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T10:46:57.367851+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T12:06:19.405809+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T14:02:12.322128+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T15:38:50.947503+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T16:46:32.502641+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T18:02:22.404474+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T19:32:11.953084+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T20:32:10.957977+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T21:33:01.780728+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T22:31:33.992550+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-17T23:34:41.845364+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T01:06:03.218746+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T04:14:43.181139+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T06:20:46.116613+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T08:17:54.511384+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T09:55:12.661467+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T10:59:22.777193+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T11:57:06.238777+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T13:12:00.466664+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T14:32:33.393906+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T15:37:48.223942+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T16:35:57.756586+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T17:40:51.282300+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T18:36:44.818189+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T19:51:06.864103+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T20:42:07.868051+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T21:34:32.169837+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T22:32:23.324836+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-18T23:35:59.509120+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T01:11:09.256818+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T04:34:52.845896+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T07:15:56.323354+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T09:20:01.732988+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T10:52:29.402905+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T11:54:12.177017+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T13:08:36.199393+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T14:35:15.251219+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T15:38:20.254543+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T16:35:55.682179+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T17:41:52.584906+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T18:38:52.800725+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T19:52:36.101961+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T20:42:24.900149+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T21:35:18.950257+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T22:34:23.769480+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-19T23:40:04.777353+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T01:14:07.433546+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T04:54:11.296766+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T07:56:21.304087+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T10:49:09.370821+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T13:03:48.065055+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T15:21:02.253442+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T16:54:28.678078+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T18:51:39.871798+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T20:18:42.993654+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T21:41:27.092152+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T22:39:35.612377+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-20T23:40:12.882852+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T01:08:58.398861+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T04:31:52.003774+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T07:19:46.926089+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T10:00:25.584497+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T11:53:00.626739+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T13:30:06.851556+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T15:23:48.910831+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T16:54:15.487387+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T18:14:49.175155+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T19:54:32.116250+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T21:04:08.101948+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T22:12:27.910783+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-21T23:11:41.756722+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T00:07:00.205277+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T03:45:14.099194+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T06:16:49.847243+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T09:08:42.255084+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T11:19:44.154321+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T12:56:45.930886+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T15:03:07.990190+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T16:44:41.414326+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T17:56:18.137938+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T19:09:14.902831+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T20:21:33.957414+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T21:36:20.022163+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T22:41:14.798842+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-22T23:40:53.823327+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T01:12:58.748334+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T04:35:21.785659+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T07:18:27.856063+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T09:56:07.936419+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T11:49:21.053936+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T13:48:13.698157+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T15:53:39.802031+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T17:17:33.751468+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T18:45:10.858311+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T20:01:29.632318+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T21:21:05.664761+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T22:30:35.058624+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-23T23:31:14.013212+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T01:08:34.919156+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T04:31:57.782642+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T07:17:19.787486+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T09:43:32.458340+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T11:26:50.588445+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T12:56:52.973562+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T14:53:56.468117+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T16:33:32.708979+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T18:00:06.024777+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T19:39:58.899935+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T20:50:06.525229+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T22:02:14.562910+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-24T23:15:59.527155+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T00:16:52.030212+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T03:47:42.743666+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T06:13:58.067351+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T08:25:35.752563+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T10:07:16.241606+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T11:33:41.634068+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T12:44:25.731087+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T14:20:13.526875+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T15:38:30.632840+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T16:34:40.480016+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T17:42:07.206354+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T18:40:13.689023+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T19:56:50.139083+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T20:49:52.172740+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T21:52:12.547218+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T22:51:38.431753+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-25T23:57:14.949896+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T02:40:48.887717+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T08:21:14.415986+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T10:18:12.228534+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T11:44:30.752987+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T12:46:05.982833+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T14:18:49.956393+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T15:38:17.621826+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T16:35:35.160899+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T17:43:32.932840+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T18:44:24.085223+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T19:55:39.218617+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T20:53:58.401380+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T21:55:58.335868+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T22:57:41.925915+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-26T23:59:37.900128+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T03:38:15.406619+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T06:52:39.854759+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T10:39:41.096431+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T13:30:20.648976+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T16:01:21.387431+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T17:55:38.911148+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T19:21:23.168648+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T20:50:43.187511+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T22:02:59.325058+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-27T23:20:10.021606+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T00:54:23.972442+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T03:58:01.121830+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T06:28:35.803808+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T09:18:18.637913+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T11:35:02.424033+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T13:19:15.754351+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T15:42:42.626390+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T17:10:29.725077+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T18:44:52.311433+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T20:07:47.927992+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T21:31:46.588786+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T22:42:12.771065+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-28T23:41:39.248660+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T01:09:47.057281+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T04:31:01.981707+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T07:23:38.724422+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T10:06:43.625525+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T12:20:50.825644+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T14:40:39.099533+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T16:10:13.725728+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T17:38:07.805766+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T18:41:43.456075+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T20:01:19.237291+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T21:12:18.690954+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T22:13:32.581589+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-29T23:15:01.828380+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T00:13:58.211290+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T03:30:51.803678+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T06:09:10.366475+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T08:49:10.368424+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:04:30.144415+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T12:54:56.177442+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T15:08:16.012405+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T16:49:03.188395+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T18:13:31.304928+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T19:53:29.678730+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T21:04:13.835200+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T22:19:03.262093+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-30T23:32:39.391714+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T01:13:34.831291+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T04:42:52.094699+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T07:35:34.240832+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T10:16:32.307390+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T12:26:24.471195+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T14:58:01.542332+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T16:46:57.316676+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T18:17:38.653314+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T20:03:31.318928+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T21:21:10.164592+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T22:32:38.805684+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-07-31T23:41:44.671805+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T01:14:31.222286+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T04:37:38.011594+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T07:15:19.431755+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T09:23:38.597983+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T10:56:46.421424+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T12:01:26.014642+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T13:53:58.352009+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T14:57:11.586975+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T16:00:30.409615+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T17:09:55.045079+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T18:10:38.480984+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T19:32:57.004648+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T20:32:34.220598+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T21:36:39.303264+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T22:38:19.903329+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-01T23:40:54.892319+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T01:15:50.233195+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T04:42:54.866700+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T07:18:59.967535+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T09:32:28.143502+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T11:07:01.376186+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T12:15:53.788741+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T14:00:33.633001+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T15:09:18.878508+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T16:12:18.746627+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T17:15:59.651935+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T18:29:22.413948+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T19:44:44.067874+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T20:37:12.074266+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T21:36:59.133426+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T22:39:21.901765+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-02T23:41:32.816513+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T01:15:41.952822+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T04:50:27.688514+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T08:25:52.732658+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T11:56:20.156974+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T14:30:32.940662+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T16:57:56.650896+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T18:51:49.684588+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T20:24:59.314976+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T21:39:03.650981+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T22:40:28.239112+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-03T23:48:16.141540+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T02:06:25.810441+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T05:25:27.363299+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T08:00:37.430768+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T10:48:10.670892+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T12:58:32.482203+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T15:25:59.030292+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T17:12:25.522019+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T18:52:47.917679+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T20:22:01.320497+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T21:48:14.996508+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-04T22:59:38.890248+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T00:10:11.610006+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T03:31:29.672966+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T06:12:20.180356+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T09:05:20.361245+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T11:28:56.272778+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T13:12:39.048707+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T15:28:08.286857+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T17:03:30.194658+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T18:49:53.574835+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T20:23:18.346474+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T21:45:08.694523+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T22:44:17.459919+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-05T23:40:42.658127+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-06T01:05:27.657791+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-06T04:30:30.684268+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-06T07:19:43.438772+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-06T10:07:44.831454+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-06T12:18:41.960300+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-06T14:52:42.922663+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-07T00:23:24.412545+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-07T03:26:43.341268+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-07T05:13:42.123640+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-07T06:20:32.250513+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
2026-08-07T07:51:57.897677+00:00,1000.0,0,0,0.0,0.0,0.0,0.0,0.0
